ticker,symbol,name,isin,sector,industry,basic_industry,index_name,source,active,series,free_float_market_cap,last_price,year_high,year_low,near_52w_high_pct,return_30d_pct,return_365d_pct,refreshed_at,exchange,security_id,nse_ticker,bse_ticker,nse_security_id,bse_security_id,data_quality,classification_source
AGARIND.NS,AGARIND,Agarwal Industrial Corporation Limited,INE204E01012,Unclassified,Unclassified,Unclassified,NSE FULL EQUITY,nse_equity_master_unclassified,True,EQ,,,,,,,,2026-05-31T11:37:04.249235+00:00,,,,,,,,
AGARWALEYE.NS,AGARWALEYE,Dr. Agarwal's Health Care Limited,INE943P01029,Unclassified,Unclassified,Unclassified,NSE FULL EQUITY,nse_equity_master_unclassified,True,EQ,,,,,,,,2026-05-31T11:37:04.249235+00:00,,,,,,,,
AGI.NS,AGI,AGI Greenpac Limited,INE415A01038,Unclassified,Unclassified,Unclassified,NSE FULL EQUITY,nse_equity_master_unclassified,True,EQ,,,,,,,,2026-05-31T11:37:04.249235+00:00,,,,,,,,
AGIIL.NS,AGIIL,Agi Infra Limited,INE976R01033,Unclassified,Unclassified,Unclassified,NSE FULL EQUITY,nse_equity_master_unclassified,True,EQ,,,,,,,,2026-05-31T11:37:04.249235+00:00,,,,,,,,
AGRITECH.NS,AGRITECH,Agri-Tech (India) Limited,INE449G01018,Unclassified,Unclassified,Unclassified,NSE FULL EQUITY,nse_equity_master_unclassified,True,EQ,,,,,,,,2026-05-31T11:37:04.249235+00:00,,,,,,,,
AGROPHOS.NS,AGROPHOS,Agro Phos India Limited,INE740V01019,Unclassified,Unclassified,Unclassified,NSE FULL EQUITY,nse_equity_master_unclassified,True,EQ,,,,,,,,2026-05-31T11:37:04.249235+00:00,,,,,,,,
AHCL.NS,AHCL,Anlon Healthcare Limited,INE0Y8W01025,Unclassified,Unclassified,Unclassified,NSE FULL EQUITY,nse_equity_master_unclassified,True,EQ,,,,,,,,2026-05-31T11:37:04.249235+00:00,,,,,,,,
AHLADA.NS,AHLADA,Ahlada Engineers Limited,INE00PV01013,Unclassified,Unclassified,Unclassified,NSE FULL EQUITY,nse_equity_master_unclassified,True,EQ,,,,,,,,2026-05-31T11:37:04.249235+00:00,,,,,,,,
AHLEAST.NS,AHLEAST,Asian Hotels (East) Limited,INE926K01017,Unclassified,Unclassified,Unclassified,NSE FULL EQUITY,nse_equity_master_unclassified,True,EQ,,,,,,,,2026-05-31T11:37:04.249235+00:00,,,,,,,,
AHLUCONT.NS,AHLUCONT,Ahluwalia Contracts (India) Limited,INE758C01029,Unclassified,Unclassified,Unclassified,NSE FULL EQUITY,nse_equity_master_unclassified,True,EQ,,,,,,,,2026-05-31T11:37:04.249235+00:00,,,,,,,,
AHLWEST.NS,AHLWEST,Asian Hotels (West) Limited,INE915K01010,Unclassified,Unclassified,Unclassified,NSE FULL EQUITY,nse_equity_master_unclassified,True,BE,,,,,,,,2026-05-31T11:37:04.249235+00:00,,,,,,,,
AIAENG.NS,AIAENG,AIA Engineering Limited,INE212H01026,Unclassified,Unclassified,Unclassified,NSE FULL EQUITY,nse_equity_master_unclassified,True,EQ,,,,,,,,2026-05-31T11:37:04.249235+00:00,,,,,,,,
AIIL.NS,AIIL,Authum Investment & Infrastructure Limited,INE206F01022,Unclassified,Unclassified,Unclassified,NSE FULL EQUITY,nse_equity_master_unclassified,True,EQ,,,,,,,,2026-05-31T11:37:04.249235+00:00,,,,,,,,
AIRAN.NS,AIRAN,Airan Limited,INE645W01026,Unclassified,Unclassified,Unclassified,NSE FULL EQUITY,nse_equity_master_unclassified,True,EQ,,,,,,,,2026-05-31T11:37:04.249235+00:00,,,,,,,,
AIROLAM.NS,AIROLAM,Airo Lam limited,INE801L01010,Unclassified,Unclassified,Unclassified,NSE FULL EQUITY,nse_equity_master_unclassified,True,EQ,,,,,,,,2026-05-31T11:37:04.249235+00:00,,,,,,,,
AJANTPHARM.NS,AJANTPHARM,Ajanta Pharma Limited,INE031B01049,Unclassified,Unclassified,Unclassified,NSE FULL EQUITY,nse_equity_master_unclassified,True,EQ,,,,,,,,2026-05-31T11:37:04.249235+00:00,,,,,,,,
AJAXENGG.NS,AJAXENGG,Ajax Engineering Limited,INE274Y01021,Unclassified,Unclassified,Unclassified,NSE FULL EQUITY,nse_equity_master_unclassified,True,EQ,,,,,,,,2026-05-31T11:37:04.249235+00:00,,,,,,,,
AJMERA.NS,AJMERA,Ajmera Realty & Infra India Limited,INE298G01035,Unclassified,Unclassified,Unclassified,NSE FULL EQUITY,nse_equity_master_unclassified,True,EQ,,,,,,,,2026-05-31T11:37:04.249235+00:00,,,,,,,,
AJOONI.NS,AJOONI,Ajooni Biotech Limited,INE820Y01021,Unclassified,Unclassified,Unclassified,NSE FULL EQUITY,nse_equity_master_unclassified,True,EQ,,,,,,,,2026-05-31T11:37:04.249235+00:00,,,,,,,,
AKASH.NS,AKASH,Akash Infra-Projects Limited,INE737W01013,Unclassified,Unclassified,Unclassified,NSE FULL EQUITY,nse_equity_master_unclassified,True,EQ,,,,,,,,2026-05-31T11:37:04.249235+00:00,,,,,,,,
AKCAPIT.NS,AKCAPIT,AK Capital Services Limited,INE701G01012,Unclassified,Unclassified,Unclassified,NSE FULL EQUITY,nse_equity_master_unclassified,True,EQ,,,,,,,,2026-05-31T11:37:04.249235+00:00,,,,,,,,
AKG.NS,AKG,Akg Exim Limited,INE00Y801016,Unclassified,Unclassified,Unclassified,NSE FULL EQUITY,nse_equity_master_unclassified,True,EQ,,,,,,,,2026-05-31T11:37:04.249235+00:00,,,,,,,,
AKI.NS,AKI,AKI India Limited,INE642Z01026,Unclassified,Unclassified,Unclassified,NSE FULL EQUITY,nse_equity_master_unclassified,True,EQ,,,,,,,,2026-05-31T11:37:04.249235+00:00,,,,,,,,
AKSHAR.NS,AKSHAR,Akshar Spintex Limited,INE256Z01025,Unclassified,Unclassified,Unclassified,NSE FULL EQUITY,nse_equity_master_unclassified,True,EQ,,,,,,,,2026-05-31T11:37:04.249235+00:00,,,,,,,,
AKSHARCHEM.NS,AKSHARCHEM,AksharChem India Limited,INE542B01011,Unclassified,Unclassified,Unclassified,NSE FULL EQUITY,nse_equity_master_unclassified,True,EQ,,,,,,,,2026-05-31T11:37:04.249235+00:00,,,,,,,,
AKSHOPTFBR.NS,AKSHOPTFBR,Aksh Optifibre Limited,INE523B01011,Unclassified,Unclassified,Unclassified,NSE FULL EQUITY,nse_equity_master_unclassified,True,BE,,,,,,,,2026-05-31T11:37:04.249235+00:00,,,,,,,,
AKUMS.NS,AKUMS,Akums Drugs and Pharmaceuticals Limited,INE09XN01023,Unclassified,Unclassified,Unclassified,NSE FULL EQUITY,nse_equity_master_unclassified,True,EQ,,,,,,,,2026-05-31T11:37:04.249235+00:00,,,,,,,,
ALANKIT.NS,ALANKIT,Alankit Limited,INE914E01040,Unclassified,Unclassified,Unclassified,NSE FULL EQUITY,nse_equity_master_unclassified,True,EQ,,,,,,,,2026-05-31T11:37:04.249235+00:00,,,,,,,,
ALBERTDAVD.NS,ALBERTDAVD,Albert David Limited,INE155C01010,Unclassified,Unclassified,Unclassified,NSE FULL EQUITY,nse_equity_master_unclassified,True,EQ,,,,,,,,2026-05-31T11:37:04.249235+00:00,,,,,,,,
ALEMBICLTD.NS,ALEMBICLTD,Alembic Limited,INE426A01027,Unclassified,Unclassified,Unclassified,NSE FULL EQUITY,nse_equity_master_unclassified,True,EQ,,,,,,,,2026-05-31T11:37:04.249235+00:00,,,,,,,,
ALGOQUANT.NS,ALGOQUANT,Algoquant Fintech Limited,INE598D01035,Unclassified,Unclassified,Unclassified,NSE FULL EQUITY,nse_equity_master_unclassified,True,EQ,,,,,,,,2026-05-31T11:37:04.249235+00:00,,,,,,,,
ALICON.NS,ALICON,Alicon Castalloy Limited,INE062D01024,Unclassified,Unclassified,Unclassified,NSE FULL EQUITY,nse_equity_master_unclassified,True,EQ,,,,,,,,2026-05-31T11:37:04.249235+00:00,,,,,,,,
